datetime,bitmex-XRP/BTC-position-in-USD,cash
2019-06-01 06:39:00-04:00,426.30621124000004,0.5427715677425926
2019-06-01 06:40:00-04:00,426.231771875,0.5427715677425926
2019-06-01 06:41:00-04:00,425.8576777,0.5427715677425926
2019-06-01 06:42:00-04:00,425.89932209999995,0.5427715677425926
2019-06-01 06:43:00-04:00,425.59189302000004,0.5427715677425926
2019-06-01 06:44:00-04:00,425.55865534000003,0.5427715677425926
2019-06-01 06:45:00-04:00,426.43080389,0.5427715677425926
2019-06-01 06:46:00-04:00,426.01520639999995,0.5427715677425926
2019-06-01 06:47:00-04:00,425.9155712,0.5427715677425926
2019-06-01 06:48:00-04:00,426.15613572,0.5427715677425926
2019-06-01 06:49:00-04:00,426.497031135,0.5427715677425926
2019-06-01 06:50:00-04:00,426.43007900500004,0.5427715677425926
2019-06-01 06:51:00-04:00,426.51338239999995,0.5427715677425926
2019-06-01 06:52:00-04:00,426.51338239999995,0.5427715677425926
2019-06-01 06:53:00-04:00,426.2642944,0.5427715677425926
2019-06-01 06:54:00-04:00,426.2892032,0.5427715677425926
2019-06-01 06:55:00-04:00,426.1887896,0.5427715677425926
2019-06-01 06:56:00-04:00,426.06431857499996,0.5427715677425926
2019-06-01 06:57:00-04:00,425.75705003999997,0.5427715677425926
2019-06-01 06:58:00-04:00,425.94839049000007,0.5427715677425926
2019-06-01 06:59:00-04:00,426.27280814999995,0.5427715677425926
2019-06-01 07:00:00-04:00,426.18956799999995,0.5427715677425926
2019-06-01 07:01:00-04:00,426.27280814999995,0.5427715677425926
2019-06-01 07:02:00-04:00,425.49212159999996,0.5427715677425926
2019-06-01 07:03:00-04:00,425.267704015,0.5427715677425926
2019-06-01 07:04:00-04:00,425.7163008,0.5427715677425926
2019-06-01 07:05:00-04:00,425.42551002000005,0.5427715677425926
2019-06-01 07:06:00-04:00,425.30101467000003,0.5427715677425926
2019-06-01 07:07:00-04:00,425.37571188000004,0.5427715677425926
2019-06-01 07:08:00-04:00,425.44196345,0.5427715677425926
2019-06-01 07:09:00-04:00,425.3588206,0.5427715677425926
2019-06-01 07:10:00-04:00,425.33393126,0.5427715677425926
2019-06-01 07:11:00-04:00,425.33393126,0.5427715677425926
2019-06-01 07:12:00-04:00,425.44196345,0.5427715677425926
2019-06-01 07:13:00-04:00,425.417069245,0.5427715677425926
2019-06-01 07:14:00-04:00,424.79446114,0.5427715677425926
2019-06-01 07:15:00-04:00,424.46264868000003,0.5427715677425926
2019-06-01 07:16:00-04:00,424.437773935,0.5427715677425926
2019-06-01 07:17:00-04:00,424.52078543,0.5427715677425926
2019-06-01 07:18:00-04:00,424.68680842,0.5427715677425926
2019-06-01 07:19:00-04:00,424.155438525,0.5427715677425926
2019-06-01 07:20:00-04:00,425.16765528999997,0.5427715677425926
2019-06-01 07:21:00-04:00,424.9024106250001,0.5427715677425926
2019-06-01 07:22:00-04:00,425.018761965,0.5427715677425926
2019-06-01 07:23:00-04:00,424.82793234,0.5427715677425926
2019-06-01 07:24:00-04:00,425.04365616999996,0.5427715677425926
2019-06-01 07:25:00-04:00,425.20141839,0.5427715677425926
2019-06-01 07:26:00-04:00,425.2761156,0.5427715677425926
2019-06-01 07:27:00-04:00,424.92729510000004,0.5427715677425926
2019-06-01 07:28:00-04:00,425.118338785,0.5427715677425926
2019-06-01 07:29:00-04:00,423.89846436,0.5427715677425926
2019-06-01 07:30:00-04:00,423.442793865,0.5427715677425926
2019-06-01 07:31:00-04:00,423.60025931999996,0.5427715677425926
2019-06-01 07:32:00-04:00,424.039778015,0.5427715677425926
2019-06-01 07:33:00-04:00,423.708043395,0.5427715677425926
2019-06-01 07:34:00-04:00,424.04756688,0.5427715677425926
2019-06-01 07:35:00-04:00,424.09769584,0.5427715677425926
2019-06-01 07:36:00-04:00,424.4045022,0.5427715677425926
2019-06-01 07:37:00-04:00,424.42937208,0.5427715677425926
2019-06-01 07:38:00-04:00,424.70294076,0.5427715677425926
2019-06-01 07:39:00-04:00,424.50341251500004,0.5427715677425926
2019-06-01 07:40:00-04:00,424.50341251500004,0.5427715677425926
2019-06-01 07:41:00-04:00,424.52826780000004,0.5427715677425926
2019-06-01 07:42:00-04:00,424.52826780000004,0.5427715677425926
2019-06-01 07:43:00-04:00,424.5119214,0.5427715677425926
2019-06-01 07:44:00-04:00,424.62833112,0.5427715677425926
2019-06-01 07:45:00-04:00,424.81934075,0.5427715677425926
2019-06-01 07:46:00-04:00,425.384113735,0.5427715677425926
2019-06-01 07:47:00-04:00,425.79960905999997,0.5427715677425926
2019-06-01 07:48:00-04:00,425.6998960199999,0.5427715677425926
2019-06-01 07:49:00-04:00,425.87430627,0.5427715677425926
2019-06-01 07:50:00-04:00,425.77453485,0.5427715677425926
2019-06-01 07:51:00-04:00,426.3558537,0.5427715677425926
2019-06-01 07:52:00-04:00,426.08175473500006,0.5427715677425926
2019-06-01 07:53:00-04:00,425.8739268,0.5427715677425926
2019-06-01 07:54:00-04:00,425.815863025,0.5427715677425926
2019-06-01 07:55:00-04:00,426.03221444,0.5427715677425926
2019-06-01 07:56:00-04:00,425.89099322,0.5427715677425926
2019-06-01 07:57:00-04:00,425.3924864,0.5427715677425926
2019-06-01 07:58:00-04:00,425.84927584499997,0.5427715677425926
2019-06-01 07:59:00-04:00,426.03210741000004,0.5427715677425926
2019-06-01 08:00:00-04:00,426.09036092,0.5427715677425926
2019-06-01 08:01:00-04:00,426.20683875000003,0.5427715677425926
