datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,cash
2019-05-01 06:05:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:06:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:07:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:08:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:09:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:10:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:11:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:12:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:13:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:14:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:15:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:16:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:17:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:18:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:19:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:20:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:21:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:22:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:23:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:24:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:25:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:26:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:27:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:28:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:29:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:30:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:31:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:32:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:33:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:34:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:35:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:36:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:37:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:38:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:39:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:40:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:41:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:42:00-04:00,0.0,0.0,0.0,0.9542692742706458
